Rules	 Support 	 Confidence 	 Lift
['CHUBA BALADO'] -> ['PRINT HITAM PUTIH ANGGOTA']	0.0010960906101571063	0.03488372093023256	0.4998782418117618
['CHUBA BALADO'] -> ['PRINT HITAM PUTIH UMUM']	0.0010960906101571063	0.03488372093023256	0.4097714342748777
['CHUBA BALADO'] -> ['PRINT LOGO']	0.0010960906101571063	0.03488372093023256	0.3350061199510404
['CHUBA BALADO'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0010960906101571063	0.03488372093023256	2.3287010777084514
['CHUBA BALADO'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	0.03488372093023256	2.2203893996755
['CHUBA BALADO'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0014614541468761417	0.046511627906976744	2.0206718346253227
['CHUBA BALADO'] -> ['YOGHURT']	0.0029229082937522835	0.09302325581395349	0.8458626284478096
['CHUBA BALADO IJO'] -> ['CHUBA KEJU']	0.0029229082937522835	0.17391304347826086	6.898550724637681
['CHUBA BALADO IJO'] -> ['ES LILIN']	0.001826817683595177	0.10869565217391304	0.9818481848184819
['CHUBA BALADO IJO'] -> ['KACANG KORO ORIGINAL']	0.001826817683595177	0.10869565217391304	6.761363636363636
['CHUBA BALADO IJO'] -> ['KACANG KORO PEDAS']	0.0010960906101571063	0.06521739130434782	2.6641791044776117
['CHUBA BALADO IJO'] -> ['LAURIER RELAX NIGHT']	0.0010960906101571063	0.06521739130434782	5.578125
['CHUBA BALADO IJO'] -> ['MIE KREMEZ AYAM PANGGANG']	0.0010960906101571063	0.06521739130434782	7.4375
['CHUBA BALADO IJO'] -> ['YOGHURT']	0.0014614541468761417	0.08695652173913043	0.7906976744186046
['CHUBA KEJU'] -> ['ES LILIN']	0.0029229082937522835	0.11594202898550723	1.0473047304730472
['CHUBA KEJU'] -> ['GOOD TIME DOUBLE CHOCOCHIPS SMALL']	0.0014614541468761417	0.05797101449275362	2.7836257309941517
['CHUBA KEJU'] -> ['KACANG KORO PEDAS']	0.001826817683595177	0.07246376811594202	2.960199004975124
['CHUBA KEJU'] -> ['MIE KREMEZ AYAM PANGGANG']	0.0014614541468761417	0.05797101449275362	6.61111111111111
['CHUBA KEJU'] -> ['OREO VANILA 29.4G']	0.0010960906101571063	0.043478260869565216	2.704545454545454
['CHUBA KEJU'] -> ['PILLOW UBI 8GR']	0.0010960906101571063	0.043478260869565216	3.8387096774193545
['CHUBA KEJU'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.001826817683595177	0.07246376811594202	3.1481481481481475
['CHUBA KEJU'] -> ['TESSA TISU']	0.0010960906101571063	0.043478260869565216	1.803030303030303
['CHUBA KEJU'] -> ['ULTRA MILK COKELAT 200ML']	0.0014614541468761417	0.05797101449275362	2.087719298245614
['CHUBA KEJU'] -> ['YOGHURT']	0.0029229082937522835	0.11594202898550723	1.0542635658914727
['DOUBLE FOLIO KERTAS'] -> ['YOGHURT']	0.0014614541468761417	0.07999999999999999	0.7274418604651162
['ES LILIN'] -> ['FULLO COKLAT']	0.0014614541468761417	0.013201320132013201	1.338222711160005
['ES LILIN'] -> ['FULLO STRAWBERRY & CHOCOLATE ']	0.001826817683595177	0.0165016501650165	1.0753575357535752
['ES LILIN'] -> ['FULLO VANILA COKLAT']	0.0010960906101571063	0.009900990099009901	0.7742574257425743
['ES LILIN'] -> ['GOOD TIME DOUBLE CHOCOCHIPS SMALL']	0.001826817683595177	0.0165016501650165	0.7923687105552659
['ES LILIN'] -> ['JILID']	0.003288271830471319	0.029702970297029705	0.8129702970297029
['ES LILIN'] -> ['KACANG KORO ORIGINAL']	0.0021921812203142127	0.019801980198019802	1.2317731773177316
['ES LILIN'] -> ['KACANG KORO PEDAS']	0.003288271830471319	0.029702970297029705	1.2133885030294076
['ES LILIN'] -> ['LAURIER RELAX NIGHT']	0.001826817683595177	0.0165016501650165	1.4114067656765676
['ES LILIN'] -> ['MIZONE LYCHEE LEMON 500ML']	0.0010960906101571063	0.009900990099009901	1.8066006600660065
['ES LILIN'] -> ['OP MIE KARI AYAM 75 G']	0.0014614541468761417	0.013201320132013201	0.9508424526663193
['ES LILIN'] -> ['OREO CHOCO CREME29.4G']	0.0010960906101571063	0.009900990099009901	0.7324056729997325
['ES LILIN'] -> ['OREO DOUBLE DELIG32.5G']	0.0010960906101571063	0.009900990099009901	0.7970297029702971
['ES LILIN'] -> ['OREO STRAWBERRY 29.4G']	0.0014614541468761417	0.013201320132013201	1.2459314897006943
['ES LILIN'] -> ['PILLOW COKELAT 8GR']	0.0021921812203142127	0.019801980198019802	1.748323219418716
['ES LILIN'] -> ['PILLOW UBI 8GR']	0.0021921812203142127	0.019801980198019802	1.748323219418716
['ES LILIN'] -> ['POCKY CHOCOLATE']	0.0010960906101571063	0.009900990099009901	2.70990099009901
['ES LILIN'] -> ['POP MIE BASO 57G']	0.0010960906101571063	0.009900990099009901	0.7742574257425743
['ES LILIN'] -> ['PRINT HITAM PUTIH ANGGOTA']	0.003653635367190354	0.033003300330033	0.47293210996492313
['ES LILIN'] -> ['PRINT HITAM PUTIH UMUM']	0.004384362440628425	0.039603960396039604	0.46521905409425063
['ES LILIN'] -> ['PRINT LOGO']	0.0029229082937522835	0.026402640264026403	0.25355798737768515
['ES LILIN'] -> ['PRINT WARNA 1/4 LMBR']	0.0010960906101571063	0.009900990099009901	0.3474232038588474
['ES LILIN'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0021921812203142127	0.019801980198019802	0.5587424721853628
['ES LILIN'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0010960906101571063	0.009900990099009901	0.6609514609997585
['ES LILIN'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0021921812203142127	0.019801980198019802	0.8602860286028603
['ES LILIN'] -> ['TESSA TISU']	0.0014614541468761417	0.013201320132013201	0.5474547454745474
['ES LILIN'] -> ['ULTRA MILK COKELAT 200ML']	0.001826817683595177	0.0165016501650165	0.5942765329164494
['ES LILIN'] -> ['ULTRA MILK STRAWBERRY 200ML']	0.001826817683595177	0.0165016501650165	1.0264776477647763
['ES LILIN'] -> ['YOGHURT']	0.021556448666423093	0.19471947194719474	1.7705886867756544
['FASTER C600 BLACK PULPEN'] -> ['STANDARD BLACK']	0.0010960906101571063	0.16666666666666666	25.34259259259259
['FRESTEA MELATI 500ML BOTOL'] -> ['YOGHURT']	0.0010960906101571063	0.125	1.1366279069767442
['FULLO COKLAT'] -> ['FULLO STRAWBERRY & CHOCOLATE ']	0.0021921812203142127	0.2222222222222222	14.481481481481481
['FULLO COKLAT'] -> ['FULLO VANILA COKLAT']	0.003653635367190354	0.37037037037037035	28.962962962962962
['FULLO COKLAT'] -> ['KACANG KORO PEDAS']	0.0014614541468761417	0.14814814814814814	6.051962410171365
['FULLO COKLAT'] -> ['OREO VANILA 29.4G']	0.0010960906101571063	0.1111111111111111	6.911616161616161
['FULLO COKLAT'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0010960906101571063	0.1111111111111111	7.417344173441734
['FULLO COKLAT'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0014614541468761417	0.14814814814814814	9.429801894918175
['FULLO COKLAT'] -> ['ULTRA MILK COKELAT 200ML']	0.0010960906101571063	0.1111111111111111	4.001461988304094
['FULLO COKLAT'] -> ['YOGHURT']	0.0010960906101571063	0.1111111111111111	1.0103359173126614
['FULLO STRAWBERRY & CHOCOLATE '] -> ['FULLO VANILA COKLAT']	0.003653635367190354	0.23809523809523808	18.619047619047617
['FULLO STRAWBERRY & CHOCOLATE '] -> ['GOOD TIME DOUBLE CHOCOCHIPS SMALL']	0.0014614541468761417	0.09523809523809523	4.573099415204678
['FULLO STRAWBERRY & CHOCOLATE '] -> ['KACANG KORO ORIGINAL']	0.0010960906101571063	0.07142857142857142	4.4431818181818175
['FULLO STRAWBERRY & CHOCOLATE '] -> ['KACANG KORO PEDAS']	0.0010960906101571063	0.07142857142857142	2.917910447761194
['FULLO STRAWBERRY & CHOCOLATE '] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	0.07142857142857142	4.546511627906977
['FULLO STRAWBERRY & CHOCOLATE '] -> ['TESSA TISU']	0.0010960906101571063	0.07142857142857142	2.962121212121212
['FULLO STRAWBERRY & CHOCOLATE '] -> ['YOGHURT']	0.0025575447570332483	0.16666666666666669	1.5155038759689923
['FULLO VANILA COKLAT'] -> ['OREO VANILA 29.4G']	0.0010960906101571063	0.08571428571428572	5.331818181818181
['FULLO VANILA COKLAT'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0014614541468761417	0.11428571428571428	7.6292682926829265
['FULLO VANILA COKLAT'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.001826817683595177	0.14285714285714285	9.093023255813954
['FULLO VANILA COKLAT'] -> ['YOGHURT']	0.0029229082937522835	0.22857142857142856	2.0784053156146176
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['MM PULPY ORANGE 350ML']	0.0010960906101571063	0.05263157894736842	10.289473684210526
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['OREO CHOCO CREME29.4G']	0.0025575447570332483	0.12280701754385966	9.084400189663349
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['OREO VANILA 29.4G']	0.0010960906101571063	0.05263157894736842	3.273923444976076
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['PILLOW UBI 8GR']	0.0010960906101571063	0.05263157894736842	4.64685908319185
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0014614541468761417	0.07017543859649122	4.684638425331621
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0021921812203142127	0.10526315789473684	4.573099415204678
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['TESSA TISU']	0.0010960906101571063	0.05263157894736842	2.182615629984051
['GOOD TIME DOUBLE CHOCOCHIPS SMALL'] -> ['YOGHURT']	0.001826817683595177	0.08771929824561403	0.7976336189310484
['JILID'] -> ['PRINT HITAM PUTIH ANGGOTA']	0.017902813299232736	0.48999999999999994	7.021623036649213
['JILID'] -> ['PRINT HITAM PUTIH UMUM']	0.0113262696382901	0.31	3.641502145922747
['JILID'] -> ['PRINT LOGO']	0.025210084033613446	0.69	6.626421052631579
['JILID'] -> ['PRINT WARNA 1/4 LMBR']	0.006211180124223602	0.16999999999999998	5.965256410256409
['JILID'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.005480453050785532	0.15	4.232474226804123
['JILID'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.03	5.473999999999999
['JILID'] -> ['YOGHURT']	0.0021921812203142127	0.06	0.5455813953488372
['KACANG KORO ORIGINAL'] -> ['KACANG KORO PEDAS']	0.003653635367190354	0.22727272727272724	9.284260515603798
['KACANG KORO ORIGINAL'] -> ['OREO VANILA 29.4G']	0.0010960906101571063	0.06818181818181818	4.241219008264462
['KACANG KORO ORIGINAL'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0010960906101571063	0.06818181818181818	2.962121212121212
['KACANG KORO PEDAS'] -> ['OREO VANILA 29.4G']	0.0014614541468761417	0.05970149253731343	3.7137042062415193
['KACANG KORO PEDAS'] -> ['PRINT HITAM PUTIH UMUM']	0.0014614541468761417	0.05970149253731343	0.7013003651271539
['KACANG KORO PEDAS'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.003653635367190354	0.14925373134328357	6.484245439469319
['KACANG KORO PEDAS'] -> ['YOGHURT']	0.0029229082937522835	0.11940298507462686	1.0857341200971884
['MAP DIAMOND BLUE'] -> ['PRINT LOGO']	0.0010960906101571063	0.15789473684210528	1.5163434903047095
['MIE KREMEZ AYAM PANGGANG'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.001826817683595177	0.20833333333333331	9.050925925925926
['NISSIN LEMONIA'] -> ['YOGHURT']	0.0010960906101571063	0.2727272727272727	2.4799154334038054
['OP MIE KARI AYAM 75 G'] -> ['POP MIE BASO 57G']	0.001826817683595177	0.13157894736842105	10.289473684210526
['OREO CHOCO CREME29.4G'] -> ['OREO DOUBLE DELIG32.5G']	0.0010960906101571063	0.08108108108108109	6.527027027027028
['OREO CHOCO CREME29.4G'] -> ['OREO STRAWBERRY 29.4G']	0.0014614541468761417	0.10810810810810811	10.203168685927308
['OREO CHOCO CREME29.4G'] -> ['PRINT HITAM PUTIH UMUM']	0.0010960906101571063	0.08108108108108109	0.9524417120983645
['OREO CHOCO CREME29.4G'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.001826817683595177	0.13513513513513514	5.8708708708708714
['OREO CHOCO CREME29.4G'] -> ['ULTRA MILK STRAWBERRY 200ML']	0.0014614541468761417	0.10810810810810811	6.724815724815724
['OREO CHOCO CREME29.4G'] -> ['YOGHURT']	0.0010960906101571063	0.08108108108108109	0.7372721558768071
['OREO DOUBLE DELIG32.5G'] -> ['OREO STRAWBERRY 29.4G']	0.0014614541468761417	0.11764705882352941	11.10344827586207
['OREO DOUBLE DELIG32.5G'] -> ['PILLOW COKELAT 8GR']	0.0010960906101571063	0.08823529411764706	7.790322580645161
['OREO DOUBLE DELIG32.5G'] -> ['ULTRA MILK FULL CREAM 200 ML']	0.0010960906101571063	0.08823529411764706	5.616279069767442
['OREO ICE CREAM 29.4G'] -> ['TESSA TISU']	0.0010960906101571063	0.21428571428571427	8.886363636363635
['OREO STRAWBERRY 29.4G'] -> ['YOGHURT']	0.0014614541468761417	0.13793103448275862	1.2542101042502003
['OREO VANILA 29.4G'] -> ['PRINT LOGO']	0.0010960906101571063	0.06818181818181818	0.6547846889952152
['OREO VANILA 29.4G'] -> ['RICHEESE NABATI CHEESE WAFER']	0.0010960906101571063	0.06818181818181818	4.5515521064301545
['OREO VANILA 29.4G'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	0.06818181818181818	4.33985200845666
['OREO VANILA 29.4G'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0014614541468761417	0.0909090909090909	3.949494949494949
['OREO VANILA 29.4G'] -> ['ULTRA MILK FULL CREAM 200 ML']	0.0010960906101571063	0.06818181818181818	4.33985200845666
['PILLOW COKELAT 8GR'] -> ['PILLOW UBI 8GR']	0.004384362440628425	0.3870967741935484	34.176899063475545
['PILLOW COKELAT 8GR'] -> ['YOGHURT']	0.001826817683595177	0.16129032258064513	1.4666166541635406
['PILLOW UBI 8GR'] -> ['TESSA TISU']	0.0010960906101571063	0.0967741935483871	4.013196480938416
['PILLOW UBI 8GR'] -> ['YOGHURT']	0.0014614541468761417	0.12903225806451613	1.1732933233308327
['PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.03544026306174644	0.5078534031413613	4.877174611922477
['PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA 1/4 LMBR']	0.014249177932042383	0.20418848167539266	7.164921465968586
['PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA FULL']	0.0021921812203142127	0.031413612565445025	4.525213557453844
['PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.005845816587504567	0.08376963350785341	2.363685432072111
['PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.015706806282722512	2.8659685863874342
['PRINT HITAM PUTIH ANGGOTA'] -> ['TESSA TISU']	0.0014614541468761417	0.020942408376963352	0.8684753292083135
['PRINT HITAM PUTIH ANGGOTA'] -> ['YOGHURT']	0.001826817683595177	0.02617801047120419	0.23803725800560085
['PRINT HITAM PUTIH UMUM'] -> ['PRINT LOGO']	0.02411399342345634	0.2832618025751073	2.720307205782697
['PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA 1/4 LMBR']	0.00876872488125685	0.10300429184549356	3.6143941895014855
['PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA FULL']	0.0021921812203142127	0.02575107296137339	3.7095098260673143
['PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.009864815491413957	0.11587982832618027	3.2697225786469626
['PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.012875536480686695	2.3493562231759655
['PRINT HITAM PUTIH UMUM'] -> ['ULTRA MILK COKELAT 200ML']	0.0010960906101571063	0.012875536480686695	0.4636887282584143
['PRINT HITAM PUTIH UMUM'] -> ['WIFI ID 12 JAM UNLIMITED']	0.0010960906101571063	0.012875536480686695	1.2151842533668789
['PRINT HITAM PUTIH UMUM'] -> ['YOGHURT']	0.005845816587504567	0.06866952789699571	0.624413614133147
['PRINT LOGO'] -> ['PRINT WARNA 1/4 LMBR']	0.009864815491413957	0.09473684210526316	3.3242914979757083
['PRINT LOGO'] -> ['PRINT WARNA FULL']	0.003653635367190354	0.03508771929824561	5.054478301015697
['PRINT LOGO'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.009499451954694921	0.0912280701754386	2.574136371857479
['PRINT LOGO'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0010960906101571063	0.010526315789473686	1.9207017543859652
['PRINT LOGO'] -> ['ROMA SARI GANDUM COKELAT']	0.0010960906101571063	0.010526315789473686	1.8006578947368423
['PRINT LOGO'] -> ['TESSA TISU']	0.0010960906101571063	0.010526315789473686	0.43652312599681026
['PRINT LOGO'] -> ['ULTRA MILK COKELAT 200ML']	0.0010960906101571063	0.010526315789473686	0.3790858725761773
['PRINT LOGO'] -> ['YOGHURT']	0.0047497259773474606	0.0456140350877193	0.41476948184414525
['PRINT WARNA 1/4 LMBR'] -> ['PRINT WARNA FULL']	0.0010960906101571063	0.038461538461538464	5.540485829959515
['PRINT WARNA 1/4 LMBR'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.006211180124223602	0.21794871794871792	6.149748876552999
['PRINT WARNA 1/4 LMBR'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.0014614541468761417	0.05128205128205128	9.357264957264956
['PRINT WARNA 1/4 LMBR'] -> ['TESSA TISU']	0.0010960906101571063	0.038461538461538464	1.594988344988345
['PRINT WARNA FULL'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0021921812203142127	0.31578947368421056	8.910472056429734
['PRINT WARNA SETENGAH LEMBAR'] -> ['PRINT WARNA TIGA PER EMPAT LEMBAR']	0.003288271830471319	0.09278350515463916	16.92989690721649
['PRINT WARNA SETENGAH LEMBAR'] -> ['YOGHURT']	0.001826817683595177	0.05154639175257731	0.468712538959482
['RICHEESE NABATI CHEESE WAFER'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0076726342710997444	0.5121951219512195	32.601815087918325
['RICHEESE NABATI CHEESE WAFER'] -> ['YOGHURT']	0.001826817683595177	0.12195121951219512	1.1089052750992625
['RICHOCO NABATI CHOCOLATE WAFER'] -> ['YOGHURT']	0.0010960906101571063	0.06976744186046512	0.6343969713358572
['ROMA SARI GANDUM COKELAT'] -> ['YOGHURT']	0.0014614541468761417	0.25	2.2732558139534884
['SARI GANDUM SUSU&COKLAT 39GR'] -> ['ULTRA MILK STRAWBERRY 200ML']	0.0010960906101571063	0.047619047619047616	2.9621212121212115
['SARI GANDUM SUSU&COKLAT 39GR'] -> ['VIT LEVITE SIRSAK 350ML']	0.0010960906101571063	0.047619047619047616	10.86111111111111
['SARI GANDUM SUSU&COKLAT 39GR'] -> ['YOGHURT']	0.0025575447570332483	0.11111111111111112	1.0103359173126616
['TESSA TISU'] -> ['YOGHURT']	0.0014614541468761417	0.0606060606060606	0.551092318534179
['ULTRA MILK COKELAT 200ML'] -> ['ULTRA MILK STRAWBERRY 200ML']	0.0014614541468761417	0.05263157894736842	3.273923444976076
['ULTRA MILK FULL CREAM 200 ML'] -> ['ULTRA MILK STRAWBERRY 200ML']	0.0010960906101571063	0.06976744186046512	4.339852008456659
['ULTRA MILK STRAWBERRY 200ML'] -> ['YOGHURT']	0.0010960906101571063	0.06818181818181818	0.6199788583509513
['WIFI ID 12 JAM UNLIMITED'] -> ['YOGHURT']	0.0014614541468761417	0.13793103448275862	1.2542101042502003
[' AKUN BONUS', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.0014614541468761417	0.26666666666666666	2.5609356725146197
[' AKUN BONUS', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT WARNA 1/4 LMBR']	0.0014614541468761417	0.26666666666666666	9.357264957264958
[' FULLO FULL VANILA', ' CHOCOLATOS DARK '] -> ['FULLO VANILA COKLAT']	0.0014614541468761417	0.6666666666666666	52.13333333333333
[' FULLO FULL VANILA', ' CHOCOLATOS DARK '] -> ['YOGHURT']	0.0010960906101571063	0.5	4.546511627906977
[' CHOCOLATOS DARK ', 'CHUBA BALADO'] -> ['YOGHURT']	0.0010960906101571063	0.3333333333333333	3.031007751937984
['CHUBA KEJU', ' CHOCOLATOS DARK '] -> ['YOGHURT']	0.0010960906101571063	0.75	6.819767441860465
['ES LILIN', ' CHOCOLATOS DARK '] -> ['YOGHURT']	0.0014614541468761417	0.4	3.6372093023255814
[' FULLO FULL VANILA', 'AQUA BOTOL 600ML'] -> ['FULLO VANILA COKLAT']	0.0010960906101571063	0.3333333333333333	26.066666666666666
['FULLO COKLAT', ' FULLO FULL VANILA'] -> ['FULLO STRAWBERRY & CHOCOLATE ']	0.0010960906101571063	0.30000000000000004	19.55
['FULLO COKLAT', ' FULLO FULL VANILA'] -> ['FULLO VANILA COKLAT']	0.0029229082937522835	0.8	62.56
[' FULLO FULL VANILA', 'FULLO STRAWBERRY & CHOCOLATE '] -> ['FULLO VANILA COKLAT']	0.0010960906101571063	0.6000000000000001	46.92000000000001
[' FULLO FULL VANILA', 'RICHEESE NABATI CHEESE WAFER'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	0.75	47.73837209302326
[' KACANG SUKRO BBQ', ' OISHI SPONGE COKLAT 28 GR'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0010960906101571063	0.75	32.583333333333336
['AQUA BOTOL 600ML', ' KACANG SUKRO BBQ'] -> ['OP MIE KARI AYAM 75 G']	0.0010960906101571063	0.23076923076923078	16.621457489878544
[' KACANG SUKRO BBQ', 'PILLOW COKELAT 8GR'] -> ['PILLOW UBI 8GR']	0.0010960906101571063	0.75	66.21774193548387
['BETTER VANILA CREAM', ' OISHI SPONGE COKLAT 28 GR'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0010960906101571063	0.5	21.72222222222222
[' PERMEN', 'JILID'] -> ['PRINT LOGO']	0.0010960906101571063	0.75	7.2026315789473685
[' PERMEN', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.001826817683595177	0.4545454545454545	4.365231259968102
[' RENTAL KOMPUTER', 'JILID'] -> ['PRINT HITAM PUTIH UMUM']	0.0014614541468761417	1.0	11.746781115879829
[' RENTAL KOMPUTER', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT LOGO']	0.0014614541468761417	0.2857142857142857	2.743859649122807
[' RENTAL KOMPUTER', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA 1/4 LMBR']	0.0014614541468761417	0.2857142857142857	10.025641025641026
[' RENTAL KOMPUTER', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0010960906101571063	0.21428571428571427	6.0463917525773185
[' RENTAL KOMPUTER', 'PRINT WARNA 1/4 LMBR'] -> ['PRINT WARNA SETENGAH LEMBAR']	0.0010960906101571063	0.75	21.162371134020617
['AQUA BOTOL 600ML', 'BENG-BENG COKLAT'] -> ['BETTER VANILA CREAM']	0.0010960906101571063	0.1875	6.752467105263158
['AQUA BOTOL 600ML', 'BENG-BENG COKLAT'] -> ['OREO DOUBLE DELIG32.5G']	0.0010960906101571063	0.1875	15.093750000000002
['BETTER VANILA CREAM', 'AQUA BOTOL 600ML'] -> ['FULLO STRAWBERRY & CHOCOLATE ']	0.0010960906101571063	0.30000000000000004	19.55
['AQUA BOTOL 600ML', 'ES LILIN'] -> ['PILLOW COKELAT 8GR']	0.0014614541468761417	0.26666666666666666	23.544086021505375
['AQUA BOTOL 600ML', 'ES LILIN'] -> ['PILLOW UBI 8GR']	0.0010960906101571063	0.2	17.65806451612903
['AQUA BOTOL 600ML', 'FULLO STRAWBERRY & CHOCOLATE '] -> ['FULLO VANILA COKLAT']	0.0010960906101571063	0.375	29.325
['AQUA BOTOL 600ML', 'PILLOW COKELAT 8GR'] -> ['PILLOW UBI 8GR']	0.0014614541468761417	0.4444444444444444	39.24014336917562
['AQUA BOTOL 600ML', 'PILLOW UBI 8GR'] -> ['TESSA TISU']	0.0010960906101571063	0.2727272727272727	11.3099173553719
['AQUA BOTOL 600ML', 'PRINT HITAM PUTIH UMUM'] -> ['PRINT LOGO']	0.0010960906101571063	0.375	3.6013157894736842
['BENG-BENG COKLAT', 'RICHEESE NABATI CHEESE WAFER'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.001826817683595177	0.5	31.825581395348838
['BETTER VANILA CREAM', 'CHUBA BALADO'] -> ['ES LILIN']	0.0010960906101571063	0.30000000000000004	2.7099009900990105
['BINDER CLIP NO.155', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.0010960906101571063	0.6000000000000001	5.7621052631578955
['CHAMP SOSIS RASA AYAM', 'CHAMP SOSIS RASA SAPI'] -> ['YOGHURT']	0.0010960906101571063	0.30000000000000004	2.7279069767441864
['CHUBA KEJU', 'CHAMP SOSIS RASA AYAM'] -> ['SARI GANDUM SUSU&COKLAT 39GR']	0.0010960906101571063	0.75	32.583333333333336
['CHUBA BALADO IJO', 'CHUBA BALADO'] -> ['CHUBA KEJU']	0.0010960906101571063	0.2727272727272727	10.818181818181817
['CHUBA KEJU', 'CHUBA BALADO'] -> ['YOGHURT']	0.0010960906101571063	0.2	1.8186046511627907
['CHUBA BALADO', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.0010960906101571063	1.0	9.603508771929825
['ES LILIN', 'JILID'] -> ['PRINT HITAM PUTIH ANGGOTA']	0.0025575447570332483	0.7777777777777778	11.14543339150669
['ES LILIN', 'JILID'] -> ['PRINT LOGO']	0.001826817683595177	0.5555555555555555	5.3352826510721245
['ES LILIN', 'PILLOW COKELAT 8GR'] -> ['PILLOW UBI 8GR']	0.0014614541468761417	0.6666666666666666	58.86021505376343
['ES LILIN', 'PRINT HITAM PUTIH ANGGOTA'] -> ['PRINT LOGO']	0.0021921812203142127	0.6000000000000001	5.7621052631578955
['ES LILIN', 'PRINT HITAM PUTIH UMUM'] -> ['YOGHURT']	0.001826817683595177	0.41666666666666663	3.7887596899224802
['SARI GANDUM SUSU&COKLAT 39GR', 'ES LILIN'] -> ['YOGHURT']	0.0010960906101571063	0.5	4.546511627906977
['FULLO COKLAT', 'FULLO STRAWBERRY & CHOCOLATE '] -> ['FULLO VANILA COKLAT']	0.0014614541468761417	0.6666666666666666	52.13333333333333
['FULLO COKLAT', 'RICHEESE NABATI CHEESE WAFER'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	1.0	63.651162790697676
['FULLO STRAWBERRY & CHOCOLATE ', 'FULLO VANILA COKLAT'] -> ['YOGHURT']	0.0014614541468761417	0.4	3.6372093023255814
['RICHEESE NABATI CHEESE WAFER', 'FULLO VANILA COKLAT'] -> ['RICHOCO NABATI CHOCOLATE WAFER']	0.0010960906101571063	0.75	47.73837209302326
